country,client,year,month,day,user_install_id,revenue
GB,fruit_battle,2021,12,23,dbc5e9d0-6eaa-4f38-8a8f-9def754c37fc,0.00145
US,fruit_battle,2021,12,23,83bd8985-344b-4f93-a168-13567dbac6f1,0.00143
US,fruit_battle,2021,12,23,aff57563-1183-43d5-a5f1-879775a006a8,0.00041
RU,fruit_battle,2021,12,23,db2ba441-acaf-4864-83a2-7c86c537a567,0.00041
RU,fruit_battle,2021,12,23,db2ba441-acaf-4864-83a2-7c86c537a567,0.00034
US,fruit_battle,2021,12,23,63de2baf-3370-4e6c-aa2b-f7c3c9829f5c,0.00632
US,fruit_battle,2021,12,23,83bd8985-344b-4f93-a168-13567dbac6f1,0.00313
RU,fruit_battle,2021,12,23,0ee1d240-00ae-4626-945b-ec750417309f,0.00411
BR,fruit_battle,2021,12,23,421d9073-44e4-438c-af45-807364fe7069,0.00018
US,fruit_battle,2021,12,23,e997f8c7-00bc-4cd9-804d-1717908fe73d,0.00106
US,fruit_battle,2021,12,23,e997f8c7-00bc-4cd9-804d-1717908fe73d,0.035
US,fruit_battle,2021,12,23,2b30ca56-fb42-4e80-bc69-96a46f111c0f,0.01802
US,fruit_battle,2021,12,23,e997f8c7-00bc-4cd9-804d-1717908fe73d,0.00106
BR,fruit_battle,2021,12,23,421d9073-44e4-438c-af45-807364fe7069,0.00011
US,fruit_battle,2021,12,23,99ea6e08-6ff4-44bf-819e-05042e39ff96,0.00042
US,fruit_battle,2021,12,23,e997f8c7-00bc-4cd9-804d-1717908fe73d,0.03483
BR,fruit_battle,2021,12,23,421d9073-44e4-438c-af45-807364fe7069,0.00011
US,fruit_battle,2021,12,23,5791ac72-7bcb-4e8a-9664-3663bc15b3b5,0.00143
US,fruit_battle,2021,12,23,5791ac72-7bcb-4e8a-9664-3663bc15b3b5,0.00143
US,fruit_battle,2021,12,23,5791ac72-7bcb-4e8a-9664-3663bc15b3b5,0.00143
US,fruit_battle,2021,12,23,c6619227-8c35-48f0-8dc7-e859e24fc650,0.03927
BR,fruit_battle,2021,12,23,51493c21-7c61-447d-a886-7c7f05afabcd,0.0003
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.007
DE,fruit_battle,2021,12,23,53d963ec-56c6-47a8-a8dc-0fdd1f0868e3,3e-05
US,fruit_battle,2021,12,23,b1a54388-4721-4d24-86cc-487e5389c32a,0.0025
BR,fruit_battle,2021,12,23,ea51f027-d92e-49f6-a7e8-4f6a4087479a,0.00013
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00272
RU,fruit_battle,2021,12,23,8da883c5-a247-44f4-b1b9-3878d8d5c500,0.00026
RU,fruit_battle,2021,12,23,cbfa5939-be64-4922-a409-024f1070376f,0.00381
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00145
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00225
GB,fruit_battle,2021,12,23,c0c98599-e232-4ffa-8ca5-1bc9ca26a18c,0.05061
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00225
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00416
RU,fruit_battle,2021,12,23,9f7d890c-ae42-4659-aa0f-b32fffb104ee,0.00026
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00145
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00217
DE,fruit_battle,2021,12,23,1a553f7f-9110-459a-828c-97ef2cf09017,0.00512
DE,fruit_battle,2021,12,23,276334a2-382b-4b45-8bc4-840405fe0500,0.04
GB,fruit_battle,2021,12,23,c573c179-bcdf-4fe8-9790-f2c6c73bb49b,0.00217
GB,fruit_battle,2021,12,23,c0c98599-e232-4ffa-8ca5-1bc9ca26a18c,0.01635
BR,fruit_battle,2021,12,23,49d7f97f-56d3-4bcd-834d-59d26038c023,0.018
BR,fruit_battle,2021,12,23,49d7f97f-56d3-4bcd-834d-59d26038c023,0.00049
US,fruit_battle,2021,12,23,b30de415-5184-4442-9c76-d7f67df00001,0.00143
US,fruit_battle,2021,12,23,b30de415-5184-4442-9c76-d7f67df00001,0.00143
US,fruit_battle,2021,12,23,89f6c7c3-2377-4e4d-a131-89e86de3e62f,0.05746
US,fruit_battle,2021,12,23,99ea6e08-6ff4-44bf-819e-05042e39ff96,0.00057
BR,fruit_battle,2021,12,23,8be26a35-96a4-4f75-8cc5-da734aa833cc,0.00203
BR,fruit_battle,2021,12,23,b8ff2083-5efb-47d8-923d-bb02f27d06af,-0.00576
RU,fruit_battle,2021,12,23,829f691c-b6b6-44a5-ae8f-68ddffa3dd5e,0.00037
GB,fruit_battle,2021,12,23,3fa64026-73c9-4d99-bb9b-4ec0d31d3cca,0.001
FR,fruit_battle,2021,12,23,eeebf278-895d-4026-845c-0e1b20eb390a,0.00818
US,fruit_battle,2021,12,23,93df79f8-8f98-4a95-9496-7569d7db0b6c,0.00632
RU,fruit_battle,2021,12,23,6220f9c7-7068-4deb-9837-c04a3675ced6,0.0046
US,fruit_battle,2021,12,23,93df79f8-8f98-4a95-9496-7569d7db0b6c,0.00632
FR,fruit_battle,2021,12,23,eeebf278-895d-4026-845c-0e1b20eb390a,0.01014
US,fruit_battle,2021,12,23,8ad99895-b08c-4b61-86b4-e4f8b317d270,0.0368
US,fruit_battle,2021,12,23,93df79f8-8f98-4a95-9496-7569d7db0b6c,0.00632
RU,fruit_battle,2021,12,23,829f691c-b6b6-44a5-ae8f-68ddffa3dd5e,0.00024
RU,fruit_battle,2021,12,23,6220f9c7-7068-4deb-9837-c04a3675ced6,0.00452
US,fruit_battle,2021,12,23,5c3ca4f2-14d9-4906-a5fd-b8d0a673511c,0.057
US,fruit_battle,2021,12,23,93df79f8-8f98-4a95-9496-7569d7db0b6c,0.00313
US,fruit_battle,2021,12,23,8ad99895-b08c-4b61-86b4-e4f8b317d270,0.00041
