country,country_id,user_install_id,client,year,month,day
RU,23,e5aeaea4-656d-4845-8b49-e4173d29a556,fruit_battle,2021,12,2
DE,7,c390d04a-0bb8-4d2d-977e-0479772d0b32,fruit_battle,2021,12,2
BR,4,7e8391db-ba96-4702-8bb8-798289bf94a3,fruit_battle,2021,12,2
BR,4,4f88be94-5270-461d-a179-f059389da6c2,fruit_battle,2021,12,2
BR,4,59711db4-697a-4002-98b0-f3641c60faba,fruit_battle,2021,12,2
RU,23,cec2996c-cde1-4767-bf14-c074e6f21ff9,fruit_battle,2021,12,2
BR,4,9cb7181f-b9d8-4253-a12d-e7b2b6d6219d,fruit_battle,2021,12,2
BR,4,52ada7d5-2a62-4f45-81d4-a9f5505e2b00,fruit_battle,2021,12,2
RU,23,363d5216-2ae7-471e-9bb7-9487c89a2cd0,fruit_battle,2021,12,2
DE,7,94485640-03c1-49f6-8c60-1676141c0d2e,fruit_battle,2021,12,2
BR,4,239b6f1c-048f-4cf7-8481-6d337c2e712b,fruit_battle,2021,12,2
US,29,85f21707-4dd4-488a-a289-a80bd121182d,fruit_battle,2021,12,2
BR,4,98dea179-3ba6-414d-a083-e23de8725c08,fruit_battle,2021,12,2
DE,7,e2c23647-4ebe-4175-9d07-1f130f7597dc,fruit_battle,2021,12,2
GB,10,24f0b7e5-2805-4814-b14d-4aa9e1f6da20,fruit_battle,2021,12,2
DE,7,60b1308d-2da5-44d4-9b2a-470c7bf6d99f,fruit_battle,2021,12,2
US,29,38f2fd94-9311-4599-9980-9f829481d34d,fruit_battle,2021,12,2
US,29,0e0b4d26-eb18-4322-92e0-2f8f1aee7ebb,fruit_battle,2021,12,2
US,29,412b4e6a-d07b-48c5-8def-460de6ed10c5,fruit_battle,2021,12,2
BR,4,52e17ee6-8fdb-4689-839a-deb632fe8001,fruit_battle,2021,12,2
BR,4,388fbbdd-0cf6-435e-9fab-92a69b7741ab,fruit_battle,2021,12,2
US,29,01a36aea-70b9-4fd2-9fef-38aeb187b266,fruit_battle,2021,12,2
RU,23,0e9f4e07-e943-4dc7-ab64-6f1ecaea02a5,fruit_battle,2021,12,2
GB,10,d39c62a8-1bf6-42f7-9389-0af068a1f490,fruit_battle,2021,12,2
FR,9,49f39527-51fe-47ef-abe5-60f5544c7a17,fruit_battle,2021,12,2
BR,4,48a6e10b-5234-4a99-aa76-a7be1e45a78b,fruit_battle,2021,12,2
GB,10,ff5f5289-b4f3-4097-89b7-ba842c92baa3,fruit_battle,2021,12,2
FR,9,0f08c6a4-8222-4186-bd80-25f50eddc493,fruit_battle,2021,12,2
FR,9,73199ebf-9557-4e54-87d0-319a504d6bf4,fruit_battle,2021,12,2
FR,9,1318e770-1d2a-4a59-8949-d64e335b5201,fruit_battle,2021,12,2
US,29,e4769277-4164-4a25-87ab-4b6b9211f1b6,fruit_battle,2021,12,2
GB,10,bb76881b-e705-4608-af1a-155e225560f8,fruit_battle,2021,12,2
RU,23,45c1ed4e-ae75-426e-be3b-536c44162f2c,fruit_battle,2021,12,2
RU,23,459ac8cd-5a03-41de-9401-32b4b317984e,fruit_battle,2021,12,2
BR,4,05465066-23a1-4b1a-85e7-7e11f86173d3,fruit_battle,2021,12,2
US,29,105d8713-d283-4357-b844-f1ea01b0d404,fruit_battle,2021,12,2
BR,4,18d98daa-4f96-4fbf-9923-ff76293894ce,fruit_battle,2021,12,2
BR,4,6f23ec1d-ea80-45b3-b7b0-5d99c56a1b7b,fruit_battle,2021,12,2
BR,4,ce48f012-5221-4f5f-b978-3d3556c1faa4,fruit_battle,2021,12,2
GB,10,cb3f5386-97c4-4032-a9ba-1217f45b6fa9,fruit_battle,2021,12,2
BR,4,1d4435d5-f538-472e-9e72-9b89fdb08136,fruit_battle,2021,12,2
FR,9,6213cb7e-7e6c-48e7-b3de-bda1e87a7c24,fruit_battle,2021,12,2
BR,4,550fd760-8568-4d57-900f-0e5dd929b168,fruit_battle,2021,12,2
GB,10,2784e705-792d-4afb-9b28-3e601135e407,fruit_battle,2021,12,2
RU,23,43673db6-0cda-4961-9d62-5b5f61daa1c1,fruit_battle,2021,12,2
DE,7,b06e4140-1981-4766-838b-55e42a4dc478,fruit_battle,2021,12,2
BR,4,e7c22eb1-642a-4ab4-a731-9df1aeb91334,fruit_battle,2021,12,2
BR,4,e364b0e7-dff4-4e38-bcc2-890fb761d8b1,fruit_battle,2021,12,2
RU,23,9fe37cdc-5536-4224-a87a-34829501970e,fruit_battle,2021,12,2
GB,10,90fc5bd1-81e1-41ea-b0c0-fd880db44023,fruit_battle,2021,12,2
RU,23,91c3d665-81d9-4c4f-a628-61fce4487679,fruit_battle,2021,12,2
GB,10,2e229c77-13a0-4298-855e-05bb08414759,fruit_battle,2021,12,2
GB,10,db68bcaa-e5d5-47ea-a7d2-a150a97b744a,fruit_battle,2021,12,2
RU,23,39c98a26-10e9-47c2-8d78-57efe9776d95,fruit_battle,2021,12,2
FR,9,e450d6b6-9844-460b-8db8-eb5f3819e068,fruit_battle,2021,12,2
FR,9,df2c67c8-55f3-4a4d-8eb4-23161c1ec461,fruit_battle,2021,12,2
FR,9,fd66e7ae-9c16-4bb0-87a4-1055f5524c0b,fruit_battle,2021,12,2
FR,9,e10d03a7-02e1-407c-875e-ff621c747d7a,fruit_battle,2021,12,2
BR,4,feead8fe-e7ed-4ce4-bce3-83129057e785,fruit_battle,2021,12,2
BR,4,b94457e5-2a0e-4f60-97cc-1feb4c9abe52,fruit_battle,2021,12,2
FR,9,d84158b7-36b0-4513-8a69-e3715ef377b6,fruit_battle,2021,12,2
BR,4,1939d5cc-07a1-470b-9bd5-28416dfcd1cc,fruit_battle,2021,12,2
RU,23,270d7510-cca6-47b7-844d-c51ea1f7830e,fruit_battle,2021,12,2
FR,9,fb5f92cc-b927-41a8-86a1-984e575d92d3,fruit_battle,2021,12,2
DE,7,4864e948-132f-41df-86f6-fa89bd86b21b,fruit_battle,2021,12,2
FR,9,bc79c553-e51e-4b8d-a69e-dca1a904964d,fruit_battle,2021,12,2
FR,9,c4336b79-6d0b-4697-8645-4f281548e4b9,fruit_battle,2021,12,2
BR,4,585f45ae-f360-4dc2-aa1e-1c4c322289be,fruit_battle,2021,12,2
FR,9,bccdad05-fc5f-4efc-b45b-c9e34620ad55,fruit_battle,2021,12,2
FR,9,93950a95-e37a-4445-b56c-34ea8059f294,fruit_battle,2021,12,2
BR,4,06c99b12-34a2-4253-a6b9-4f32cc7019f1,fruit_battle,2021,12,2
US,29,7b105f8c-c83f-4473-afee-2af2ddb27d1d,fruit_battle,2021,12,2
US,29,b943c260-5a75-4772-9686-21fdf93bc76e,fruit_battle,2021,12,2
BR,4,880f0391-53b3-4959-b8cd-9cd9a2adc4c2,fruit_battle,2021,12,2
FR,9,2aa1b0c2-e00f-4e66-b3f3-0478ea0d2d05,fruit_battle,2021,12,2
BR,4,1fc3486c-9e8f-48e6-8c41-45b0ca25a97d,fruit_battle,2021,12,2
DE,7,c82907af-6e27-4549-a217-dc75b845b8f9,fruit_battle,2021,12,2
FR,9,73407821-a52c-4978-8544-22f92bf34fdb,fruit_battle,2021,12,2
BR,4,48d27c90-edff-4f3b-bf02-33ba826c92a2,fruit_battle,2021,12,2
US,29,adf2be07-195b-4f36-8be6-6dce41ddbe65,fruit_battle,2021,12,2
FR,9,9d233215-542d-4d8b-8e5a-d43b7b82408c,fruit_battle,2021,12,2
DE,7,72097f97-daa5-4a17-90b0-e51139e8c903,fruit_battle,2021,12,2
RU,23,34f73e11-1f46-41e3-b13e-d4abdfc52d58,fruit_battle,2021,12,2
FR,9,3c3b1913-b631-4488-a8a6-1b1c57e8fad4,fruit_battle,2021,12,2
FR,9,28e88ea5-4781-465d-a07b-905698732930,fruit_battle,2021,12,2
BR,4,ec660d73-9e80-4322-80e7-be72fa03dbb1,fruit_battle,2021,12,2
GB,10,629e1482-e321-4938-9277-73883d971eb2,fruit_battle,2021,12,2
RU,23,4adb37b4-c608-4ef4-ae82-c604687667ba,fruit_battle,2021,12,2
DE,7,c68b627d-60dc-43ea-8289-8bb6bfa1d3da,fruit_battle,2021,12,2
RU,23,d8d4aea7-50eb-44b8-81fc-c319e645b09f,fruit_battle,2021,12,2
US,29,b83913e8-7c76-4fa0-8e27-a4bbecf511d9,fruit_battle,2021,12,2
RU,23,3c93a22e-1b40-4339-9109-0fc58ead1a29,fruit_battle,2021,12,2
RU,23,75a8babc-1cf3-4c09-ac20-582eeaefde50,fruit_battle,2021,12,2
RU,23,193294eb-1e92-43a5-bd53-a26461c86b44,fruit_battle,2021,12,2
RU,23,c793de92-179b-4cb6-bfb6-4ac1d24748cd,fruit_battle,2021,12,2
US,29,cbf9f638-19ed-4b00-bccb-dd16c681556d,fruit_battle,2021,12,2
RU,23,9fa06397-29fe-4ad5-b175-3fbd44de77a5,fruit_battle,2021,12,2
US,29,cf8477e3-9f29-4c59-b0f0-cade973fa718,fruit_battle,2021,12,2
RU,23,57fbefe9-3bf3-4986-b0ad-c7024d903541,fruit_battle,2021,12,2
DE,7,86c36ba3-f493-4956-acb7-f4c6e07c492b,fruit_battle,2021,12,2
FR,9,81f45f24-6604-4745-82ef-e80b2c44e629,fruit_battle,2021,12,2
RU,23,4919946a-5fc2-4a4b-bfd6-7d0ec5517d41,fruit_battle,2021,12,2
FR,9,37a9316c-fd4b-42db-8402-73c6405bad0b,fruit_battle,2021,12,2
DE,7,e76ae4ff-e3a7-414c-9c6a-49195dd4637a,fruit_battle,2021,12,2
RU,23,9d10a212-079f-46bd-a2cb-3c43a5bb77e6,fruit_battle,2021,12,2
FR,9,e456d7e0-f936-4179-ae16-a41d4440141a,fruit_battle,2021,12,2
RU,23,eb70dd6f-02ac-4dd9-8706-392a5b7949ba,fruit_battle,2021,12,2
RU,23,0ecdd911-939d-4648-a110-7cfdb002ee1d,fruit_battle,2021,12,2
RU,23,e321cca0-3f15-4011-bd88-ee5390226eb5,fruit_battle,2021,12,2
BR,4,6edec161-a1bd-4971-8410-992a1d9ed719,fruit_battle,2021,12,2
RU,23,deb80388-b1e0-4c3c-bc18-28790a7ef725,fruit_battle,2021,12,2
US,29,8324b952-c9a4-4395-a215-3a0e6d9df702,fruit_battle,2021,12,2
US,29,b80aad9a-e6a6-41fd-9b7b-1fdb59aedc28,fruit_battle,2021,12,2
BR,4,8ff4b47b-0e28-43e7-bd45-8e01646d64b3,fruit_battle,2021,12,2
US,29,b90c62ee-7efe-4ca8-98fc-627f8de6ac0d,fruit_battle,2021,12,2
US,29,3aef87c6-c38d-4fb4-9814-2b7c7d96eb7d,fruit_battle,2021,12,2
RU,23,7729ff62-2cdc-497b-918e-384bf4da9ab4,fruit_battle,2021,12,2
US,29,5db65206-5637-4d2a-9f23-a9e32bdf83e1,fruit_battle,2021,12,2
US,29,2ef14270-5fe1-4709-a68c-b26c04fbdd72,fruit_battle,2021,12,2
US,29,f5b18c19-d646-47af-9022-25329e1dfb8d,fruit_battle,2021,12,2
US,29,92a0d741-7f9f-4faa-a01c-56ec93f1b020,fruit_battle,2021,12,2
US,29,1a8d1dda-ea87-4f14-b64c-8fab8529092e,fruit_battle,2021,12,2
DE,7,e68d7fbf-30b4-4359-a2be-d2bc663de62c,fruit_battle,2021,12,2
RU,23,3ab2e51e-43f9-4dad-9e72-a6c128fb1e85,fruit_battle,2021,12,2
US,29,3930dd01-bec2-44ab-a31b-9e09ae6bab27,fruit_battle,2021,12,2
US,29,e45cd1c7-a908-44bf-801b-bd61dfddaa14,fruit_battle,2021,12,2
US,29,f75ef33f-8ad0-4e92-a1d0-55a89c3b3457,fruit_battle,2021,12,2
US,29,75a03f77-d5da-4bcb-8e8c-836e5c299d04,fruit_battle,2021,12,2
US,29,b800b48a-fe20-48f4-af9f-cee19cc90e04,fruit_battle,2021,12,2
DE,7,95edb9ef-5abe-4969-9cdf-bfc8def33feb,fruit_battle,2021,12,2
US,29,0e01bb82-d3c7-468b-bb32-eafab93c19d5,fruit_battle,2021,12,2
US,29,366c69fe-4796-4035-809d-e705df01c9b5,fruit_battle,2021,12,2
US,29,f16f1932-8e01-4fca-b577-a79da8b463b3,fruit_battle,2021,12,2
BR,4,812d3dbf-bdd7-4682-9406-bb21f90a392c,fruit_battle,2021,12,2
US,29,472c5d7c-c9ed-4d91-8a78-1b812826bf03,fruit_battle,2021,12,2
US,29,a8c1b116-a713-495c-a5bf-42ef7ce8175a,fruit_battle,2021,12,2
RU,23,46189542-08bc-4859-85c6-3c9cc5c07cf3,fruit_battle,2021,12,2
RU,23,5d85310d-eb29-46d3-988a-6a0c610e47f6,fruit_battle,2021,12,2
BR,4,ae8f5cbf-f986-47c2-b999-95074de7c074,fruit_battle,2021,12,2
US,29,d8c529d2-4bc3-47e1-b929-6055fda703a4,fruit_battle,2021,12,2
US,29,437a294c-980c-4709-ac5d-0e17767705e0,fruit_battle,2021,12,2
US,29,48092dcb-bd50-4e10-8ee4-f0656086df5f,fruit_battle,2021,12,2
US,29,a45e5604-085f-43e2-a557-fe2606ba278f,fruit_battle,2021,12,2
US,29,ab45a667-4617-4db6-a164-80f342b25320,fruit_battle,2021,12,2
US,29,f63f8a29-03db-4196-b0d4-ed6801c19484,fruit_battle,2021,12,2
US,29,d347f24d-d501-49d9-b494-1acd1d6bd45d,fruit_battle,2021,12,2
US,29,085a4d5a-f49d-4ed3-a3c7-f1f6616bac72,fruit_battle,2021,12,2
US,29,182965fa-8f79-4e2b-8ef1-40f48708cf87,fruit_battle,2021,12,2
RU,23,0d3372c0-6bb6-45a6-970d-2dabca955621,fruit_battle,2021,12,2
US,29,4dba5208-7cbd-4d8f-b667-34e7bf59fa19,fruit_battle,2021,12,2
US,29,aca6360c-b31b-45d9-bbae-1b16fa3a11de,fruit_battle,2021,12,2
BR,4,a3aaf2d9-7ec1-48ee-be29-219bd49d419d,fruit_battle,2021,12,2
BR,4,7a032df0-734f-4885-8cb7-a53aee608b5f,fruit_battle,2021,12,2
US,29,f2e32104-853c-4e24-bc65-0ea180d2c7e7,fruit_battle,2021,12,2
BR,4,8b344ca2-1e28-41b1-aefd-9b06dcf73283,fruit_battle,2021,12,2
BR,4,977b717d-3401-4b1e-a7f3-58865e005936,fruit_battle,2021,12,2
BR,4,f83d6282-9231-4b99-b397-a40751a77283,fruit_battle,2021,12,2
BR,4,7875fae4-4c88-4a2c-9689-1f1b2ee26de2,fruit_battle,2021,12,2
BR,4,4dfff981-1a2d-4413-b79e-999ee149a2ea,fruit_battle,2021,12,2
BR,4,21ca06e6-c196-4e77-86ab-406fd5469300,fruit_battle,2021,12,2
US,29,d9823c09-027a-46a4-b237-7be2c8cb1c5d,fruit_battle,2021,12,2
US,29,ac3364d0-24c5-428a-be9f-4cd5bd41a603,fruit_battle,2021,12,2
US,29,e0e61c05-96c7-43c7-a4f8-2486858eb206,fruit_battle,2021,12,2
US,29,0a295e56-1ee8-4095-8a45-5c2cc324e20c,fruit_battle,2021,12,2
US,29,6ea26fbd-64c1-46a4-9303-c1d8a2697833,fruit_battle,2021,12,2
BR,4,f61f4dc9-56d8-4c17-83e7-3ae55ca63142,fruit_battle,2021,12,2
BR,4,7f19da34-e055-4fea-9369-7853327b503e,fruit_battle,2021,12,2
BR,4,0aaea5c4-3666-4f85-bae7-f2a5d72ae974,fruit_battle,2021,12,2
RU,23,c5c593ca-bba7-47fa-9856-d0cc619752c4,fruit_battle,2021,12,2
BR,4,f2329237-d03e-4476-883f-5f40aa9c89f1,fruit_battle,2021,12,2
US,29,7e70c5ad-c64c-4374-8514-ec8fd3b45459,fruit_battle,2021,12,2
GB,10,9392d9fc-cf26-4c79-a2ab-fa3b198a3d23,fruit_battle,2021,12,2
BR,4,8f41b97c-45e5-4bbb-a155-4cf947402476,fruit_battle,2021,12,2
BR,4,a15e5220-cb17-4c58-918e-58804507cdd2,fruit_battle,2021,12,2
BR,4,5929977c-db21-4fb9-a076-2e68ac5e08fd,fruit_battle,2021,12,2
BR,4,a7f7571c-446c-4945-bc12-73616950daa5,fruit_battle,2021,12,2
BR,4,d5728778-51a1-4036-bad7-2cb2c57bd744,fruit_battle,2021,12,2
BR,4,3bb89201-d2ef-40cf-be55-925e1c1369a3,fruit_battle,2021,12,2
US,29,e6b16239-bec1-49ae-a86b-b57af7c83879,fruit_battle,2021,12,2
BR,4,29d72275-c36a-4928-bccc-4822efc05109,fruit_battle,2021,12,2
US,29,87b74d9b-54b7-41a0-8e57-e40ff094e9da,fruit_battle,2021,12,2
DE,7,a1423cf2-a12d-40da-92e6-8d876b5dae0a,fruit_battle,2021,12,2
US,29,6986d522-cae6-49f8-9523-571b2bdf22b2,fruit_battle,2021,12,2
BR,4,d067de53-0042-43c2-a05c-972ac18ab1eb,fruit_battle,2021,12,2
BR,4,089f74f4-5218-4c6a-9558-78b0449dc875,fruit_battle,2021,12,2
US,29,54f2fc70-3bc1-4c0b-84be-c162ba23d7a6,fruit_battle,2021,12,2
BR,4,34002489-ad61-4891-95ad-b8efbd543bf2,fruit_battle,2021,12,2
BR,4,27d42131-a5c0-4469-9a0e-87e37e711f60,fruit_battle,2021,12,2
BR,4,1efe315b-7e47-42a8-83c7-dcc224046ab5,fruit_battle,2021,12,2
BR,4,866317c9-0400-40cd-b9c1-556e878da74a,fruit_battle,2021,12,2
BR,4,2dfc2d5b-d4c6-44e2-8f6e-0a84c44d513d,fruit_battle,2021,12,2
BR,4,24d5c47a-ae4f-4719-bb59-f0991a545075,fruit_battle,2021,12,2
US,29,f4a51975-bc11-4cca-9719-aee7fc22cf08,fruit_battle,2021,12,2
US,29,5ed73240-5e17-4a3b-90fe-0bc411d03b47,fruit_battle,2021,12,2
BR,4,de80472f-e660-406a-9995-bd6c66e40c5a,fruit_battle,2021,12,2
BR,4,5ffc09da-9327-48c5-a29a-8e9c65ce71f8,fruit_battle,2021,12,2
BR,4,f5e1ceb6-08e7-4254-ad6a-283d60fc997e,fruit_battle,2021,12,2
RU,23,7f8180c7-c989-4403-bbd2-1821f98e53d4,fruit_battle,2021,12,2
BR,4,d317b9a0-85a4-463b-abaf-232fc00a588b,fruit_battle,2021,12,2
BR,4,6222c15f-5ab2-4404-a979-d1139dc2056c,fruit_battle,2021,12,2
BR,4,34d72808-44fe-451d-be33-cf6690fc30da,fruit_battle,2021,12,2
RU,23,163ade7b-2eef-4755-a1e3-dd03df42b5c6,fruit_battle,2021,12,2
BR,4,d93eef5d-8779-4ae2-9b0f-3d731dc145f7,fruit_battle,2021,12,2
DE,7,4af08fbb-b8d9-4d78-a44f-ac0dd257c52c,fruit_battle,2021,12,2
RU,23,9ea8270f-9860-4198-8577-015a1fb64371,fruit_battle,2021,12,2
BR,4,2e86138e-46ed-4d41-8473-d02593a96a11,fruit_battle,2021,12,2
RU,23,92312754-ac23-40a8-987a-d6058cf3be76,fruit_battle,2021,12,2
BR,4,f6c4f183-b3e4-4126-91e2-b3c4d6116b59,fruit_battle,2021,12,2
RU,23,c7962e4d-45c4-4b45-8b08-1dc429d50aee,fruit_battle,2021,12,2
DE,7,fcc9984b-b492-4cad-8986-3321a30ef841,fruit_battle,2021,12,2
RU,23,152d9ef3-36c9-4e2c-8b18-1a34fefc334d,fruit_battle,2021,12,2
BR,4,c412f291-abf5-435c-84a7-9931d3f18122,fruit_battle,2021,12,2
FR,9,6a0e1572-b08f-46bd-87dc-7e98de2bebee,fruit_battle,2021,12,2
RU,23,ec80f269-ffab-46c7-9c6e-19b326fed20d,fruit_battle,2021,12,2
BR,4,188f58fa-5c63-4b4b-8b89-05fe234ffe78,fruit_battle,2021,12,2
RU,23,08c280da-19f0-4ea9-9a04-e53ac8a88567,fruit_battle,2021,12,2
RU,23,686b5bc5-5aab-406c-a7cc-b257eb33ae07,fruit_battle,2021,12,10
BR,4,d9c47406-8833-4b8b-a6ed-a692a27dcb0e,fruit_battle,2021,12,10
BR,4,fc09dcfa-b34d-42ab-b920-647d27bc023e,fruit_battle,2021,12,10
BR,4,defc6c74-a193-49ed-b247-54b097fa808f,fruit_battle,2021,12,10
BR,4,4c7218cd-6682-4494-9589-911515ce30e2,fruit_battle,2021,12,10
RU,23,bceac0db-b2d8-42fb-b5aa-861149ddd681,fruit_battle,2021,12,10
RU,23,1127ddda-d43b-48f4-9f93-50183c65110a,fruit_battle,2021,12,10
RU,23,8a4d9038-de73-4378-8d66-d8a6690fcdd9,fruit_battle,2021,12,10
RU,23,111ae732-2f78-4183-b6d9-ebb3ecacab56,fruit_battle,2021,12,10
US,29,ac8f16fe-e98e-414a-8488-b4ab28ce15b4,fruit_battle,2021,12,10
RU,23,d0f6ca61-a906-4bbd-a7c1-4483cb9825b9,fruit_battle,2021,12,10
GB,10,a116f752-795a-4762-bc1e-fadab882eb62,fruit_battle,2021,12,10
RU,23,98e0088d-31ad-48d6-9cd4-dbf53a3e83d7,fruit_battle,2021,12,10
FR,9,a9f54554-562f-4d0d-813d-af78f27521e2,fruit_battle,2021,12,10
RU,23,391d7ab1-0946-4520-897b-6e833ea23448,fruit_battle,2021,12,10
US,29,9ffdb534-4a4f-4eb5-8a64-2d0ce680b3b9,fruit_battle,2021,12,10
RU,23,a6594383-f4c1-4061-8333-7274e72fe8e4,fruit_battle,2021,12,10
RU,23,3eaa067e-944a-41ac-958d-e280df7f61fd,fruit_battle,2021,12,10
US,29,f4ef97fb-98d7-4268-a097-9c7778e2cb33,fruit_battle,2021,12,10
RU,23,92990a73-1b10-4d36-9c20-8c0a3367db8d,fruit_battle,2021,12,10
RU,23,31b1c440-feb8-4732-9b98-6f4d4cad84f9,fruit_battle,2021,12,10
RU,23,fc5e3e6e-1b7a-4a1b-85c5-b6187259ac70,fruit_battle,2021,12,10
RU,23,ba78be89-bcb7-40f3-90e8-a6455115c3d1,fruit_battle,2021,12,10
RU,23,7d157f97-a8cb-468c-8af4-15db48d9775b,fruit_battle,2021,12,10
DE,7,41f1e7c6-91e5-43e2-a96e-dfcbdf4cdfae,fruit_battle,2021,12,10
FR,9,cb317d4e-9a40-494d-b2e0-660b8b00f9ab,fruit_battle,2021,12,10
RU,23,7fa7530a-dff9-4085-8ed9-bd0ce6c1f7bd,fruit_battle,2021,12,10
US,29,075075f5-8a91-48b6-8a90-e4b29aa8a597,fruit_battle,2021,12,10
RU,23,bbf31f45-ee3c-4322-9ad8-79c973e7fb52,fruit_battle,2021,12,10
DE,7,665b900f-4a5c-4f72-a31d-237998760c4d,fruit_battle,2021,12,10
RU,23,e6231fe8-36d6-4a08-82ec-dffe64171274,fruit_battle,2021,12,10
RU,23,b65c1aba-c20e-4393-8315-2e1d07d6467d,fruit_battle,2021,12,10
RU,23,15721380-83ab-4375-9c5e-fb7450753036,fruit_battle,2021,12,10
FR,9,da3234d3-7320-4795-b25a-88606583c5ea,fruit_battle,2021,12,10
RU,23,1901cdd8-a193-461e-a49b-4729e572000c,fruit_battle,2021,12,10
DE,7,d27f0f2a-28b0-4d6a-9b50-4baa7934cd36,fruit_battle,2021,12,10
RU,23,d9fa7e33-cedd-43e9-a0fb-8a16bb168606,fruit_battle,2021,12,10
RU,23,e2c9d9df-0e17-413d-a151-50ebb04c39be,fruit_battle,2021,12,10
RU,23,d5b8e166-29ed-4526-8fe7-54722cc85512,fruit_battle,2021,12,10
BR,4,73141249-7df2-40c5-97a2-31c71384f2da,fruit_battle,2021,12,10
BR,4,3e896151-0c08-418c-ab08-67261ee44841,fruit_battle,2021,12,10
BR,4,016a7c48-4360-42d6-8589-86ecaa6277f2,fruit_battle,2021,12,10
BR,4,58ebb023-687d-4f2f-875f-e688247abef6,fruit_battle,2021,12,10
BR,4,6aa1532a-a102-4fae-8e0c-1bdd3e139324,fruit_battle,2021,12,10
RU,23,2f3c67bb-088a-44d5-806e-6d1a337bc819,fruit_battle,2021,12,10
BR,4,2cdab631-5522-492a-b9fb-d91a8674c8ff,fruit_battle,2021,12,10
US,29,25ad6ca6-6ea9-412b-80ed-bfb69be1a1f1,fruit_battle,2021,12,10
US,29,f22b36ac-cf7e-4774-8377-32118a248f72,fruit_battle,2021,12,10
US,29,1f344a02-228f-489c-b04e-2485f2ea2e3a,fruit_battle,2021,12,10
BR,4,4829cca9-a76f-4efd-aa7a-2bc9f9b2043a,fruit_battle,2021,12,10
BR,4,107e14ca-837c-44c5-adeb-e540ab257ea9,fruit_battle,2021,12,10
BR,4,3a82edeb-4000-4e09-a0a2-991b8023e786,fruit_battle,2021,12,10
US,29,fc486f8c-bc07-41e5-bb97-3aa0e346810c,fruit_battle,2021,12,10
US,29,f9bc0fe0-8acf-4a89-88ff-910a79bcad2a,fruit_battle,2021,12,10
US,29,3fdd71bf-2a4f-4215-9b3c-22656e08a539,fruit_battle,2021,12,10
US,29,aec6a248-384c-4eae-adc4-1634dea0d948,fruit_battle,2021,12,10
US,29,c18612f6-500d-492c-a8ab-ca4b5b4dc09a,fruit_battle,2021,12,10
BR,4,6b541414-c8c6-4f73-8277-b80354f5b66a,fruit_battle,2021,12,10
BR,4,07a21bf5-04e6-4121-83a3-0186f2e41d38,fruit_battle,2021,12,10
BR,4,5e2f30e4-15fc-4698-9edd-dd3e20d2b15a,fruit_battle,2021,12,10
US,29,1067095c-548c-4cae-9e77-ca12940b8554,fruit_battle,2021,12,10
BR,4,b10cbc4f-b391-48b1-8b36-a55b6ae9b066,fruit_battle,2021,12,10
US,29,fdbfd31b-23b1-4830-98e4-47b5b7eabb64,fruit_battle,2021,12,10
BR,4,39bf378c-0c2e-439e-a8e4-9b6a4be0209d,fruit_battle,2021,12,10
US,29,e6c2272b-4b31-4fd3-946e-58463e77805f,fruit_battle,2021,12,10
US,29,63174e3e-481b-4763-9c6c-57ed3409fb29,fruit_battle,2021,12,10
BR,4,64f5eef4-adf9-413c-9e19-ecd885928f98,fruit_battle,2021,12,10
BR,4,9e23c2c2-6a7c-462b-bf50-cfd4ba739934,fruit_battle,2021,12,10
US,29,34ebf592-c7bb-469d-b89d-832ee91f649a,fruit_battle,2021,12,10
US,29,5a7b9a2d-2506-42f3-a0c8-15a36776720e,fruit_battle,2021,12,10
US,29,1d9e3d5d-10ec-4a14-a7f8-befb40a6f60d,fruit_battle,2021,12,10
BR,4,0c9dede8-5af3-4787-8d53-cea9446300ad,fruit_battle,2021,12,10
US,29,700d39bd-c5c0-4028-a965-a8c5c911c2ae,fruit_battle,2021,12,10
US,29,bf0dccb3-8a55-4f70-91b9-06965f181be5,fruit_battle,2021,12,10
US,29,ce42bcfe-ee2b-4dcf-9d08-665613f1003d,fruit_battle,2021,12,10
US,29,2531a3e6-9ba7-4a2c-907b-e40836a805a3,fruit_battle,2021,12,10
BR,4,301fec3d-8219-446f-9e63-9a6f7335f28a,fruit_battle,2021,12,10
US,29,038d8bf7-b662-41d2-9435-69371d6cee1e,fruit_battle,2021,12,10
BR,4,e628e24f-0ec3-465e-9a6d-328911ba038d,fruit_battle,2021,12,10
BR,4,4b5d9492-4940-4240-b865-50080a8860ff,fruit_battle,2021,12,10
US,29,83c309fd-1be9-4bf0-acf4-08e45b657384,fruit_battle,2021,12,10
BR,4,bec53045-398a-4946-91a1-109c62c3f6d2,fruit_battle,2021,12,10
US,29,5659596a-83b9-46e2-a6b9-5937b69e673d,fruit_battle,2021,12,10
US,29,f5e26ef3-8ebb-432f-bf39-574a27ea01b3,fruit_battle,2021,12,10
BR,4,189670f5-255b-4b14-ac17-72ba40893ac9,fruit_battle,2021,12,10
RU,23,d2ce74c3-81f7-4990-a52d-31868222865a,fruit_battle,2021,12,10
RU,23,a6bc5fe2-6349-4322-9e27-68ff7f2c21fb,fruit_battle,2021,12,10
RU,23,667bfacf-85ac-4fa1-883d-3b6f8f1bcbb4,fruit_battle,2021,12,10
BR,4,61df692b-2a72-4839-a164-1acde64b6168,fruit_battle,2021,12,10
